Meu Vivo App 2018	1080x1080	Facebook	PERFORMANCE_NAC_Conversão - Pré_Aura_Mobile Carrosel _VM_NA_C3_D4_MC	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_D4_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	POS PAGO - troca de plano	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C6_MC_1080X1080
Produzido	1080x1080	Facebook	2_via_conta	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C7_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Consumo de saldo POS pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C1_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Extrato Detalhado Pós Pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C2_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	POS PAGO - conta digital	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C8_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Debito automático Pós Pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C9_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	POS DADOS	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C5_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Pos Pago Vivo Valoriza	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_D1_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Pos pago Agendamento em loja	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_D2_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	PERFORMANCE_NAC_Conversão - Pos_Aura_Mobile Carrosel _VM_NA_C4_D4_MC	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_D4_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	POS PAGO - troca de plano	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C6_MC_1080X1080
Produzido	1080x1080	Facebook	2_via_conta	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C7_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Consumo de saldo POS pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C1_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Extrato Detalhado Pós Pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C2_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	POS PAGO - conta digital	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C8_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Debito automático Pós Pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C9_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	POS DADOS	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_C5_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Pos Pago Vivo Valoriza	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_D1_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Pos pago Agendamento em loja	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C4_D2_MC_1080X1080
